(g, y, r blams), (g, y, r brains), (g, y, r in hand), (g, y, r in cup), recommendation, score, importance
(12, (0, 0, 2), (2, 0, 0), (2, 0, 0), (2, 4, 1))	STAND	12.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (1, 1, 0), (3, 3, 1))	STAND	12.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (1, 0, 1), (3, 4, 0))	STAND	12.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (1, 0, 0), (3, 4, 1))	STAND	12.000000	0.000000
(11, (0, 0, 2), (1, 0, 0), (2, 0, 0), (3, 4, 1))	STAND	11.000000	0.000000
(12, (0, 0, 2), (1, 1, 0), (2, 0, 0), (3, 3, 1))	STAND	12.000000	0.000000
(12, (0, 0, 2), (1, 1, 0), (1, 1, 0), (4, 2, 1))	STAND	12.000000	0.000000
(12, (0, 0, 2), (1, 1, 0), (1, 0, 1), (4, 3, 0))	STAND	12.000000	0.000000
(12, (0, 0, 2), (1, 1, 0), (1, 0, 0), (4, 3, 1))	STAND	12.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (0, 2, 0), (4, 2, 1))	STAND	12.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (0, 1, 1), (4, 3, 0))	STAND	12.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (0, 1, 0), (4, 3, 1))	STAND	12.000000	0.000000
(11, (0, 0, 2), (1, 0, 0), (1, 1, 0), (4, 3, 1))	STAND	11.000000	0.000000
(12, (0, 0, 2), (2, 0, 0), (0, 0, 1), (4, 4, 0))	STAND	12.000000	0.000000
(12, (0, 0, 2), (1, 0, 1), (2, 0, 0), (3, 4, 0))	STAND	12.000000	0.000000
(12, (0, 0, 2), (1, 0, 1), (1, 1, 0), (4, 3, 0))	STAND	12.000000	0.000000
(12, (0, 0, 2), (1, 0, 1), (1, 0, 0), (4, 4, 0))	STAND	12.000000	0.000000
(11, (0, 0, 2), (1, 0, 0), (1, 0, 1), (4, 4, 0))	STAND	11.000000	0.000000
(11, (0, 0, 2), (1, 0, 0), (1, 0, 0), (4, 4, 1))	STAND	11.000000	0.000000
